工場,製品ID,パターン,製品名,販売先,原料CD,原料名,製造所,補正区分,配合量(kg),秤量区分,秤量場所,投入G番号,投入G名称,使用状況,備考
ゆめが丘工場,393,2,ビタトレールA注入軟膏,メディスンプラス,679,トコフェロール酢酸エステル(三菱ケミカル),三菱ケミカル㈱(NHU),補正対象,2.274,前添,ひかり工場,1,,使用終了,(使用終了)ハッカ油(鈴木薄荷)メーカー変更
ゆめが丘工場,393,3,ビタトレールA注入軟膏,メディスンプラス,133,クエン酸水和物,昭和化工㈱(南さつま工場),通常,0.23,前添,えき工場2F,1,,使用中,【品証チェック済】ハッカ油(鈴木薄荷)メーカー変更
ゆめが丘工場,393,3,ビタトレールA注入軟膏,メディスンプラス,315,MIGLYOL 812N  中性油,綿半トレーディング㈱,通常,26.45,前添,えき工場2F,1,,使用中,【品証チェック済】ハッカ油(鈴木薄荷)メーカー変更
ゆめが丘工場,393,3,ビタトレールA注入軟膏,メディスンプラス,355,白色ワセリン,小城製薬㈱,通常,13.8,前添,えき工場2F,1,,使用中,【品証チェック済】ハッカ油(鈴木薄荷)メーカー変更
ゆめが丘工場,393,3,ビタトレールA注入軟膏,メディスンプラス,402,プレドニゾロン酢酸エステル,Henan Lihua,通常,0.1185,前添,えき工場2F,1,,使用中,【品証チェック済】ハッカ油(鈴木薄荷)メーカー変更
ゆめが丘工場,393,3,ビタトレールA注入軟膏,メディスンプラス,421,HCO-60(医薬用)(ポリオキシエチレン硬化ヒマシ油),日本サーファクタント工業㈱,通常,1.495,前添,えき工場2F,1,,使用中,【品証チェック済】ハッカ油(鈴木薄荷)メーカー変更
ゆめが丘工場,393,3,ビタトレールA注入軟膏,メディスンプラス,422,BC-15(ポリオキシエチレンセチルエーテル),日本サーファクタント工業㈱,通常,5.75,前添,えき工場2F,1,,使用中,【品証チェック済】ハッカ油(鈴木薄荷)メーカー変更
ゆめが丘工場,393,3,ビタトレールA注入軟膏,メディスンプラス,429,マクロゴール 400,日油㈱,通常,117.104,前添,えき工場2F,1,,使用中,【品証チェック済】ハッカ油(鈴木薄荷)メーカー変更
ゆめが丘工場,393,3,ビタトレールA注入軟膏,メディスンプラス,430,マクロゴール 4000(日油),日油㈱,通常,48.3,前添,えき工場2F,1,,使用中,【品証チェック済】ハッカ油(鈴木薄荷)メーカー変更
ゆめが丘工場,393,3,ビタトレールA注入軟膏,メディスンプラス,465,リドカイン(DELTA),DELTA,通常,6.9,前添,えき工場2F,1,,使用中,【品証チェック済】ハッカ油(鈴木薄荷)メーカー変更
ゆめが丘工場,393,3,ビタトレールA注入軟膏,メディスンプラス,50,アラントイン,川研ファインケミカル㈱,通常,2.346,前添,えき工場2F,1,,使用中,【品証チェック済】ハッカ油(鈴木薄荷)メーカー変更
ゆめが丘工場,393,3,ビタトレールA注入軟膏,メディスンプラス,58,イソプロピルメチルフェノール(化学品名:O-シメン-5-オール),大阪化成㈱,通常,0.23,前添,えき工場2F,1,,使用中,【品証チェック済】ハッカ油(鈴木薄荷)メーカー変更
ゆめが丘工場,393,3,ビタトレールA注入軟膏,メディスンプラス,651,ハッカ油,鈴木薄荷㈱,通常,0.17,前添,えき工場2F,1,,使用中,【品証チェック済】ハッカ油(鈴木薄荷)メーカー変更
ゆめが丘工場,393,3,ビタトレールA注入軟膏,メディスンプラス,679,トコフェロール酢酸エステル(三菱ケミカル),三菱ケミカル㈱(NHU),通常,7.107,前添,えき工場2F,1,,使用中,【品証チェック済】ハッカ油(鈴木薄荷)メーカー変更
ゆめが丘工場,393,4,ビタトレールA注入軟膏,メディスンプラス,133,クエン酸水和物,昭和化工㈱(南さつま工場),通常,0.23,前添,えき工場2F,1,,使用中,【品証チェック済】スノーV(カネダ)
ゆめが丘工場,393,4,ビタトレールA注入軟膏,メディスンプラス,315,MIGLYOL 812N  中性油,綿半トレーディング㈱,通常,26.45,前添,えき工場2F,1,,使用中,【品証チェック済】スノーV(カネダ)
ゆめが丘工場,393,4,ビタトレールA注入軟膏,メディスンプラス,402,プレドニゾロン酢酸エステル,Henan Lihua,通常,0.1185,前添,えき工場2F,1,,使用中,【品証チェック済】スノーV(カネダ)
ゆめが丘工場,393,4,ビタトレールA注入軟膏,メディスンプラス,421,HCO-60(医薬用)(ポリオキシエチレン硬化ヒマシ油),日本サーファクタント工業㈱,通常,1.495,前添,えき工場2F,1,,使用中,【品証チェック済】スノーV(カネダ)
ゆめが丘工場,393,4,ビタトレールA注入軟膏,メディスンプラス,422,BC-15(ポリオキシエチレンセチルエーテル),日本サーファクタント工業㈱,通常,5.75,前添,えき工場2F,1,,使用中,【品証チェック済】スノーV(カネダ)
ゆめが丘工場,393,4,ビタトレールA注入軟膏,メディスンプラス,429,マクロゴール 400,日油㈱,通常,117.104,前添,えき工場2F,1,,使用中,【品証チェック済】スノーV(カネダ)
ゆめが丘工場,393,4,ビタトレールA注入軟膏,メディスンプラス,430,マクロゴール 4000(日油),日油㈱,通常,48.3,前添,えき工場2F,1,,使用中,【品証チェック済】スノーV(カネダ)
ゆめが丘工場,393,4,ビタトレールA注入軟膏,メディスンプラス,465,リドカイン(DELTA),DELTA,通常,6.9,前添,えき工場2F,1,,使用中,【品証チェック済】スノーV(カネダ)
ゆめが丘工場,393,4,ビタトレールA注入軟膏,メディスンプラス,50,アラントイン,川研ファインケミカル㈱,通常,2.346,前添,えき工場2F,1,,使用中,【品証チェック済】スノーV(カネダ)
ゆめが丘工場,393,4,ビタトレールA注入軟膏,メディスンプラス,58,イソプロピルメチルフェノール(化学品名:O-シメン-5-オール),大阪化成㈱,通常,0.23,前添,えき工場2F,1,,使用中,【品証チェック済】スノーV(カネダ)
ゆめが丘工場,393,4,ビタトレールA注入軟膏,メディスンプラス,651,ハッカ油,鈴木薄荷㈱,通常,0.17,前添,えき工場2F,1,,使用中,【品証チェック済】スノーV(カネダ)
ゆめが丘工場,393,4,ビタトレールA注入軟膏,メディスンプラス,679,トコフェロール酢酸エステル(三菱ケミカル),三菱ケミカル㈱(NHU),通常,7.107,前添,えき工場2F,1,,使用中,【品証チェック済】スノーV(カネダ)
ゆめが丘工場,393,4,ビタトレールA注入軟膏,メディスンプラス,775,白色ワセリン(スノーV),カネダ㈱,通常,13.8,前添,ひかり工場,1,,使用中,【品証チェック済】スノーV(カネダ)
ゆめが丘工場,394,1,ビタトレールA坐剤,メディスンプラス,28,l-メントール(メントールJP),高砂香料工業㈱,通常,0.676,前添,えき工場2F,1,,使用中,【品証チェック済】プレドニゾロン新メーカー(リーファ)
ゆめが丘工場,394,1,ビタトレールA坐剤,メディスンプラス,336,ウイテプゾール E-85,綿半トレーディング㈱,通常,9.37,前添,えき工場2F,1,,使用中,【品証チェック済】プレドニゾロン新メーカー(リーファ)
ゆめが丘工場,394,1,ビタトレールA坐剤,メディスンプラス,338,ウイテプゾール W-35,綿半トレーディング㈱,通常,35.75,前添,えき工場2F,1,,使用中,【品証チェック済】プレドニゾロン新メーカー(リーファ)
ゆめが丘工場,394,1,ビタトレールA坐剤,メディスンプラス,339,ウイテプゾール H-15,綿半トレーディング㈱,通常,35.75,前添,えき工場2F,1,,使用中,【品証チェック済】プレドニゾロン新メーカー(リーファ)
ゆめが丘工場,394,1,ビタトレールA坐剤,メディスンプラス,402,プレドニゾロン酢酸エステル,Henan Lihua,通常,0.0676,前添,えき工場2F,1,,使用中,【品証チェック済】プレドニゾロン新メーカー(リーファ)
ゆめが丘工場,394,1,ビタトレールA坐剤,メディスンプラス,465,リドカイン(DELTA),DELTA,通常,3.9,前添,えき工場2F,1,,使用中,【品証チェック済】プレドニゾロン新メーカー(リーファ)
ゆめが丘工場,394,1,ビタトレールA坐剤,メディスンプラス,50,アラントイン,川研ファインケミカル㈱,通常,1.3,前添,えき工場2F,1,,使用中,【品証チェック済】プレドニゾロン新メーカー(リーファ)
ゆめが丘工場,394,1,ビタトレールA坐剤,メディスンプラス,58,イソプロピルメチルフェノール(化学品名:O-シメン-5-オール),大阪化成㈱,通常,0.13,前添,えき工場2F,1,,使用中,【品証チェック済】プレドニゾロン新メーカー(リーファ)
ゆめが丘工場,394,1,ビタトレールA坐剤,メディスンプラス,679,トコフェロール酢酸エステル(三菱ケミカル),三菱ケミカル㈱(NHU),通常,4.056,前添,えき工場2F,1,,使用中,【品証チェック済】プレドニゾロン新メーカー(リーファ)
ゆめが丘工場,395,2,インドメタシン坐剤12.5mg「JG」,長生堂,338,ウイテプゾール W-35,綿半トレーディング㈱,通常,51.3,前添,えき工場2F,1,,使用終了,(使用終了)W-35自社用使用
ゆめが丘工場,395,2,インドメタシン坐剤12.5mg「JG」,長生堂,61,（使用終了）インドメタシンT (LIANYUGANG社経由する),太倉(八代製薬㈱),通常,0.9,前添,えき工場2F,1,,使用終了,(使用終了)W-35自社用使用
ゆめが丘工場,395,3,インドメタシン坐剤12.5mg「JG」,長生堂,338,ウイテプゾール W-35,綿半トレーディング㈱,通常,51.3,前添,えき工場2F,1,,使用中,【品証チェック済】インドメタシン新CSPCに変更
ゆめが丘工場,395,3,インドメタシン坐剤12.5mg「JG」,長生堂,690,インドメタシン(新CSPC),CSPC社(八代製薬㈱),通常,0.9,前添,えき工場2F,1,,使用中,【品証チェック済】インドメタシン新CSPCに変更
ゆめが丘工場,396,2,インドメタシン坐剤25mg「JG」,長生堂,338,ウイテプゾール W-35,綿半トレーディング㈱,通常,67.5,前添,えき工場2F,1,,使用終了,(使用終了)W-35自社用使用
ゆめが丘工場,396,2,インドメタシン坐剤25mg「JG」,長生堂,61,（使用終了）インドメタシンT (LIANYUGANG社経由する),太倉(八代製薬㈱),通常,1.875,前添,えき工場2F,1,,使用終了,(使用終了)W-35自社用使用
ゆめが丘工場,396,3,インドメタシン坐剤25mg「JG」,長生堂,338,ウイテプゾール W-35,綿半トレーディング㈱,通常,67.5,前添,えき工場2F,1,,使用終了,(使用終了)インドメタシン新CSPCに変更
ゆめが丘工場,396,3,インドメタシン坐剤25mg「JG」,長生堂,690,インドメタシン(新CSPC),CSPC社(八代製薬㈱),通常,1.875,前添,えき工場2F,1,,使用終了,(使用終了)インドメタシン新CSPCに変更
ゆめが丘工場,397,2,インドメタシン坐剤50mg「JG」,長生堂,338,ウイテプゾール W-35,綿半トレーディング㈱,通常,67.2,前添,えき工場2F,1,,使用終了,(使用終了)W-35自社用使用
ゆめが丘工場,397,2,インドメタシン坐剤50mg「JG」,長生堂,61,（使用終了）インドメタシンT (LIANYUGANG社経由する),太倉(八代製薬㈱),通常,2.8,前添,えき工場2F,1,,使用終了,(使用終了)W-35自社用使用
ゆめが丘工場,397,3,インドメタシン坐剤50mg「JG」,長生堂,338,ウイテプゾール W-35,綿半トレーディング㈱,通常,67.2,前添,ひかり工場,1,,使用終了,(使用終了)インドメタシン新CSPCに変更
ゆめが丘工場,397,3,インドメタシン坐剤50mg「JG」,長生堂,690,インドメタシン(新CSPC),CSPC社(八代製薬㈱),通常,2.8,前添,ひかり工場,1,,使用終了,(使用終了)インドメタシン新CSPCに変更
ゆめが丘工場,399,1,カンゾコーワドリンク,興和,123,肝臓加水分解物 FL-N,健創製薬㈱,通常,4.2,前添,えき工場1F,1,,使用終了,(使用終了)
ゆめが丘工場,399,1,カンゾコーワドリンク,興和,129,強力サンプレザー N-3,三栄源エフ・エフ・アイ㈱,通常,2.1,前添,えき工場1F,1,,使用終了,(使用終了)
ゆめが丘工場,399,1,カンゾコーワドリンク,興和,132,精製クエン酸(無水)(TYPE:M),扶桑化学工業㈱,通常,3.36,前添,えき工場1F,1,,使用終了,(使用終了)
ゆめが丘工場,399,1,カンゾコーワドリンク,興和,135,精製クエン酸ナトリウム(TYPE:M),扶桑化学工業㈱,通常,0.735,前添,えき工場1F,1,,使用終了,(使用終了)
ゆめが丘工場,399,1,カンゾコーワドリンク,興和,142,SYグリスター MCA-750,阪本薬品工業㈱,通常,2.1,前添,えき工場1F,1,,使用終了,(使用終了)
ゆめが丘工場,399,1,カンゾコーワドリンク,興和,147,クルクミン HJK-4515,稲畑香料㈱,通常,1.365,前添,えき工場1F,1,,使用終了,(使用終了)
ゆめが丘工場,399,1,カンゾコーワドリンク,興和,21,食品添加物 L-イソロイシン(味の素),味の素㈱,通常,0.021,前添,えき工場1F,1,,使用終了,(使用終了)
ゆめが丘工場,399,1,カンゾコーワドリンク,興和,22,L-Ornithine Hydrochloride(L-オルニチン塩酸塩),大象ジャパン㈱,通常,6.72,前添,えき工場1F,1,,使用終了,(使用終了)
ゆめが丘工場,399,1,カンゾコーワドリンク,興和,238,スクラロース 600,三栄源エフ・エフ・アイ㈱,通常,0.273,前添,えき工場1F,1,,使用終了,(使用終了)
ゆめが丘工場,399,1,カンゾコーワドリンク,興和,27,食品添加物 L-バリン(味の素),味の素㈱,通常,0.021,前添,えき工場1F,1,,使用終了,(使用終了)
ゆめが丘工場,399,1,カンゾコーワドリンク,興和,3,DL-ALANINE AJI97(DL-アラニン),SINOGEL AMINO社,通常,54.6,前添,えき工場1F,1,,使用終了,(使用終了)
ゆめが丘工場,399,1,カンゾコーワドリンク,興和,31,食品添加物 L-ロイシン(味の素),味の素㈱,通常,0.042,前添,えき工場1F,1,,使用終了,(使用終了)
ゆめが丘工場,399,1,カンゾコーワドリンク,興和,320,食品添加物 ニコチン酸アミド,アークサーダジャパン㈱,通常,0.252,前添,えき工場1F,1,,使用終了,(使用終了)
